ID,tipoplan,canalpago,consumomes,Estrato,Sexo,Edad,EstadoCivil,Educacion,Recomienda,rango_antiguedad,servicio_adicional,gigas_cons
1780,Postpago cuenta control,presencial,45920,3-4,Masculino,Entre  26 y 45,Casado/a,Posgrado,Recomienda,72 - 158,3,2.1613035466893
887,Postpago cuenta control,presencial,65380,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,1,2.1621775073484
708,Postpago cuenta control,online,136366.666666667,3-4,Masculino,Menor a 25,Casado/a,Profesional,Recomienda,159 - 249,3,2.16236609100104
1756,Postpago cuenta control,online,101814.166666667,3-4,Masculino,Menor a 25,Casado/a,Profesional,Neutro,159 - 249,4,2.16251447875294
941,Prepago,online,68640,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,Recomienda,<= 71,1,2.16326272185954
1576,Postpago cuenta control,online,143285,3-4,Femenino,Menor a 25,Casado/a,Profesional,Recomienda,250+,4,2.16346636902025
879,Empresarial Ejecutivo,presencial,135780,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,1,2.16373584471958
1585,Empresarial Ejecutivo,online,310853.333333333,1-2,Masculino,Menor a 25,Casado/a,Posgrado,Recomienda,<= 71,3,2.16378946175654
1487,Empresarial Ejecutivo,online,252033.333333333,0,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Recomienda,159 - 249,3,2.16388533599833
2031,Postpago cuenta control,presencial,69900,5-6,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,No recomienda,<= 71,1,2.16402352630378
787,Postpago cuenta control,presencial,70232.3529411765,0,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,No recomienda,159 - 249,4,2.16558420420648
686,Prepago,online,45890,5-6,Femenino,Entre  26 y 45,Soltero/a,Profesional,No recomienda,159 - 249,1,2.16559572688752
1806,Postpago cuenta control,presencial,24300,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,72 - 158,1,2.16579405945824
981,Prepago,presencial,98150,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,250+,2,2.16590152268638
376,Empresarial Ejecutivo,online,49980,3-4,Femenino,Entre  26 y 45,Separado/a,Bachillerato o inferior,Recomienda,250+,1,2.16595810911697
100,Postpago cuenta control,online,139500,0,Femenino,Entre  26 y 45,Soltero/a,Profesional,No recomienda,72 - 158,1,2.16649747229158
604,Empresarial Ejecutivo,online,554120,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Recomienda,250+,1,2.16820906180876
84,Empresarial Ejecutivo,online,365600,1-2,Femenino,Menor a 25,Soltero/a,Profesional,No recomienda,72 - 158,3,2.1689900233195
218,Empresarial Ejecutivo,presencial,203411.428571429,0,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,<= 71,3,2.16917184966364
1097,Prepago,presencial,70161.8181818182,0,Masculino,Entre  26 y 45,Casado/a,Profesional,Neutro,250+,4,2.16929302937718
1300,Empresarial bajo costo,online,1646600,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,1,2.16960288330771
731,Empresarial Ejecutivo,online,109466.666666667,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,72 - 158,3,2.17097797940239
412,Empresarial Ejecutivo,presencial,492233.333333333,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,<= 71,3,2.17212941592869
891,Empresarial Ejecutivo,online,128650,0,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,<= 71,1,2.17288969691657
860,Prepago,online,69580,3-4,Femenino,Menor a 25,Separado/a,Bachillerato o inferior,Recomienda,<= 71,1,2.17295566217724
260,Postpago cuenta control,online,88113.3333333333,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,3,2.17313451190505
1506,Postpago cuenta control,presencial,177000,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Neutro,72 - 158,1,2.17323718234646
1367,Postpago cuenta control,online,111036.785714286,3-4,Femenino,Menor a 25,Casado/a,Tecnólogo,No recomienda,72 - 158,4,2.17334236342951
542,Empresarial Ejecutivo,presencial,128660,1-2,Femenino,Menor a 25,Casado/a,Posgrado,Recomienda,250+,3,2.17348333264168
1608,Empresarial Ejecutivo,presencial,211055,5-6,Femenino,Menor a 25,Soltero/a,Profesional,Recomienda,<= 71,3,2.17483603241285
1921,Postpago cuenta control,presencial,45383.3333333333,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,2,2.17535937857655
1868,Empresarial Ejecutivo,presencial,86690,3-4,Femenino,Entre  26 y 45,Divorciado/a,Profesional,Recomienda,<= 71,2,2.17561691986219
1042,Empresarial Ejecutivo,online,126676.470588235,3-4,Femenino,Entre  26 y 45,Separado/a,Bachillerato o inferior,Neutro,72 - 158,4,2.17702601102206
1601,Empresarial Ejecutivo,presencial,264093.333333333,1-2,Femenino,Menor a 25,Casado/a,Posgrado,Recomienda,<= 71,3,2.17770640350607
227,Empresarial Ejecutivo,online,68713.3333333333,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Neutro,72 - 158,3,2.17848261150218
476,Postpago cuenta control,presencial,48910,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,No recomienda,159 - 249,1,2.17851353198272
924,Empresarial Ejecutivo,online,394445.454545455,3-4,Masculino,Menor a 25,Soltero/a,Profesional,Recomienda,159 - 249,4,2.17881937779268
1640,Prepago,presencial,158055,3-4,Masculino,Entre  26 y 45,Soltero/a,Posgrado,Recomienda,250+,4,2.17948733405552
1588,Empresarial Ejecutivo,online,494880,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Recomienda,<= 71,1,2.17976105910387
243,Empresarial Ejecutivo,presencial,152520,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Recomienda,<= 71,1,2.18018869143077
545,Postpago cuenta control,online,80764.3243243243,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Recomienda,250+,3,2.18066464159329
702,Empresarial Ejecutivo,presencial,224400,1-2,Masculino,Menor a 25,Casado/a,Profesional,Recomienda,72 - 158,3,2.18089587512203
1021,Empresarial Ejecutivo,presencial,103776,1-2,Femenino,Mayor a 45,Soltero/a,Profesional,Neutro,159 - 249,4,2.18186030000341
617,Prepago,online,127660,3-4,Femenino,Mayor a 45,Soltero/a,Bachillerato o inferior,Neutro,250+,4,2.18234364020978
1541,Postpago cuenta control,online,132110,1-2,Masculino,Entre  26 y 45,Soltero/a,Profesional,Neutro,250+,1,2.18301658433009
652,Empresarial Ejecutivo,presencial,156770,3-4,Masculino,Entre  26 y 45,Soltero/a,Profesional,Neutro,72 - 158,3,2.18326942950176
311,Empresarial Ejecutivo,online,382033.333333333,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,4,2.18389129511255
236,Postpago cuenta control,presencial,68800,3-4,Masculino,Entre  26 y 45,Soltero/a,Posgrado,Neutro,72 - 158,1,2.1845689803121
1572,Empresarial Ejecutivo,presencial,162680,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Recomienda,159 - 249,1,2.18722072245935
1035,Prepago,online,179300,1-2,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,72 - 158,1,2.18861106761725
859,Empresarial Ejecutivo,presencial,157260,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,No recomienda,159 - 249,4,2.18886949909777
1505,Postpago cuenta control,online,45886.6666666667,5-6,Femenino,Mayor a 45,Divorciado/a,Bachillerato o inferior,Recomienda,250+,2,2.18927229566771
1527,Postpago cuenta control,presencial,46556.6666666667,5-6,Masculino,Menor a 25,Casado/a,Profesional,No recomienda,<= 71,2,2.19054022749506
294,Postpago cuenta control,presencial,125150,0,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,4,2.1907578316425
74,Empresarial Ejecutivo,online,174800,1-2,Masculino,Menor a 25,Casado/a,Profesional,No recomienda,72 - 158,1,2.19332840287439
1871,Postpago cuenta control,presencial,108100,3-4,Masculino,Entre  26 y 45,Casado/a,Técnico,Recomienda,72 - 158,1,2.19341723678353
1635,Empresarial Ejecutivo,online,267014.666666667,3-4,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,250+,4,2.19353738293894
609,Postpago cuenta control,presencial,32885,1-2,Femenino,Entre  26 y 45,Soltero/a,Posgrado,Neutro,250+,2,2.19433466079335
1861,Empresarial bajo costo,presencial,1612200,1-2,Femenino,Menor a 25,Soltero/a,Profesional,No recomienda,<= 71,3,2.19529770967835
660,Postpago cuenta control,presencial,73952.5,3-4,Femenino,Menor a 25,Casado/a,Profesional,Neutro,<= 71,2,2.19573001212256
279,Postpago cuenta control,online,105750,0,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Recomienda,72 - 158,3,2.19589856112814
589,Postpago cuenta control,online,259770,1-2,Masculino,Entre  26 y 45,Soltero/a,Técnico,Recomienda,159 - 249,3,2.19591425142096
129,Postpago cuenta control,online,74380,3-4,Masculino,Menor a 25,Casado/a,Profesional,Recomienda,250+,1,2.19674871958841
1259,Empresarial Ejecutivo,presencial,126166.666666667,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,<= 71,3,2.19740412297596
1272,Postpago cuenta control,presencial,81600,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,1,2.19822917894854
757,Prepago,presencial,83705,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,No recomienda,<= 71,2,2.19884316438062
724,Empresarial Ejecutivo,online,58267.5,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,Recomienda,159 - 249,4,2.19904398587752
1848,Postpago cuenta control,presencial,51197.1428571429,3-4,Femenino,Entre  26 y 45,Casado/a,Profesional,No recomienda,72 - 158,3,2.19908997043644
768,Postpago cuenta control,presencial,213760,1-2,Masculino,Menor a 25,Casado/a,Profesional,No recomienda,159 - 249,1,2.19948113938446
336,Postpago cuenta control,online,50816.6666666667,1-2,Femenino,Entre  26 y 45,Soltero/a,Posgrado,Recomienda,<= 71,2,2.20056577478579
1017,Postpago cuenta control,presencial,68800,0,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,1,2.20181962167841
1607,Prepago,presencial,489600,1-2,Femenino,Menor a 25,Casado/a,Profesional,Recomienda,250+,1,2.20333313868554
779,Empresarial Ejecutivo,online,163958.125,3-4,Masculino,Entre  26 y 45,Soltero/a,Posgrado,Recomienda,250+,4,2.20433609085423
2014,Empresarial Ejecutivo,online,159200,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,No recomienda,<= 71,1,2.20456663920623
836,Prepago,presencial,85180,1-2,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Neutro,<= 71,3,2.20459983691031
1979,Empresarial Ejecutivo,online,98373.3333333333,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,2.20550752199273
1110,Postpago cuenta control,online,95100,3-4,Masculino,Entre  26 y 45,Separado/a,Técnico,Recomienda,72 - 158,1,2.20777061917663
1678,Empresarial Ejecutivo,presencial,166396.923076923,1-2,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,No recomienda,72 - 158,3,2.2081337442925
197,Postpago cuenta control,online,145690,1-2,Masculino,Entre  26 y 45,Soltero/a,Posgrado,Neutro,250+,4,2.2085789062897
635,Empresarial Ejecutivo,presencial,136400,3-4,Femenino,Menor a 25,Casado/a,Profesional,Neutro,159 - 249,1,2.20884744175418
916,Empresarial Ejecutivo,presencial,153080,3-4,Masculino,Menor a 25,Soltero/a,Profesional,Recomienda,159 - 249,3,2.21164880188269
582,Prepago,online,160450,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,No recomienda,<= 71,3,2.21211638676304
97,Postpago cuenta control,online,104060,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,Neutro,<= 71,1,2.21437265236288
1384,Empresarial Ejecutivo,presencial,127200,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,3,2.214719217597
38,Empresarial Ejecutivo,online,208336.666666667,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Neutro,<= 71,3,2.21525263772934
1652,Empresarial Ejecutivo,presencial,180204.347826087,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,4,2.21552845323921
883,Empresarial Ejecutivo,presencial,90804.1666666667,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,4,2.21569662550116
199,Empresarial Ejecutivo,online,100260,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,<= 71,1,2.21571762870203
90,Empresarial Ejecutivo,online,437290,3-4,Masculino,Menor a 25,Soltero/a,Profesional,Neutro,<= 71,2,2.21627407247543
1526,Empresarial Ejecutivo,online,334380,1-2,Femenino,Mayor a 45,Casado/a,Profesional,Recomienda,<= 71,1,2.21777527182892
1600,Empresarial bajo costo,presencial,970028.571428571,1-2,Femenino,Menor a 25,Casado/a,Posgrado,Recomienda,250+,4,2.21904553567643
1886,Empresarial Ejecutivo,online,56600,3-4,Masculino,Menor a 25,Casado/a,Técnico,Recomienda,72 - 158,2,2.21945724263377
658,Empresarial bajo costo,presencial,2688000,1-2,Femenino,Menor a 25,Soltero/a,Técnico,Neutro,72 - 158,1,2.22023694312774
1158,Postpago cuenta control,online,145656.666666667,1-2,Masculino,Menor a 25,Soltero/a,Profesional,No recomienda,250+,3,2.22055534181299
1200,Empresarial Ejecutivo,online,159534.871794872,3-4,Femenino,Menor a 25,Soltero/a,Profesional,No recomienda,159 - 249,4,2.22087173173067
1555,Postpago cuenta control,online,43650,1-2,Masculino,Menor a 25,Casado/a,Profesional,No recomienda,250+,2,2.22188986071207
1783,Postpago cuenta control,online,89280,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,1,2.22189378995535
22,Empresarial Ejecutivo,presencial,161300,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,No recomienda,72 - 158,2,2.22307163594271
754,Empresarial Ejecutivo,presencial,148260,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,No recomienda,250+,1,2.22487332297251
1997,Postpago cuenta control,presencial,125730,3-4,Femenino,Mayor a 45,Divorciado/a,Tecnólogo,Neutro,250+,1,2.22566475451513
1225,Prepago,presencial,68500,1-2,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,1,2.22585851768881
1467,Postpago cuenta control,online,69390,1-2,Femenino,Menor a 25,Casado/a,Posgrado,Recomienda,250+,1,2.22722126979418
611,Empresarial Ejecutivo,online,285630,1-2,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,159 - 249,4,2.22734312799996
144,Prepago,presencial,146970,1-2,Masculino,Menor a 25,Casado/a,Profesional,Recomienda,159 - 249,1,2.22795144882199
601,Empresarial Ejecutivo,presencial,128140.689655172,1-2,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,4,2.22872597476862
1425,Postpago cuenta control,presencial,210767.058823529,0,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,4,2.22875255422994
1615,Prepago,presencial,89286.3414634146,3-4,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,4,2.22914786240132
331,Postpago cuenta control,presencial,121100,3-4,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,<= 71,1,2.22995996873033
1332,Prepago,presencial,114000,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,2,2.23014957761796
1550,Empresarial Ejecutivo,online,183600,3-4,Femenino,Menor a 25,Casado/a,Profesional,Neutro,72 - 158,1,2.23113126484317
822,Empresarial Ejecutivo,presencial,52400,1-2,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,159 - 249,1,2.23772866783957
1769,Postpago cuenta control,presencial,53521.4285714286,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,No recomienda,250+,4,2.2385282820284
1209,Empresarial Ejecutivo,presencial,77960,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Recomienda,<= 71,3,2.23896980258063
338,Empresarial Ejecutivo,presencial,77366.6666666667,0,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,72 - 158,3,2.23904887254961
1289,Postpago cuenta control,online,184655,0,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,2.23956023424521
525,Prepago,online,88000,3-4,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,No recomienda,<= 71,1,2.24202073377008
1096,Prepago,online,58660,0,Masculino,Entre  26 y 45,Casado/a,Profesional,Neutro,250+,1,2.24225427784387
1278,Prepago,presencial,55277.6923076923,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,2.24384808010429
753,Empresarial Ejecutivo,presencial,61612,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,<= 71,3,2.24397430932018
865,Empresarial Ejecutivo,presencial,197853.333333333,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,3,2.24400407954518
969,Prepago,presencial,234745,3-4,Masculino,Entre  26 y 45,Soltero/a,Profesional,Neutro,<= 71,3,2.24434784011066
55,Empresarial Ejecutivo,online,416320,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Neutro,159 - 249,4,2.24508212408155
784,Empresarial Ejecutivo,presencial,135765.714285714,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,2.24732423002106
313,Postpago cuenta control,presencial,80400,1-2,Femenino,Entre  26 y 45,Soltero/a,Posgrado,Neutro,72 - 158,1,2.24935079549197
1274,Postpago cuenta control,online,176277.5,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,3,2.24935753037442
296,Empresarial Ejecutivo,presencial,340600,3-4,Masculino,Entre  26 y 45,Soltero/a,Posgrado,Recomienda,72 - 158,1,2.25110457810076
1591,Prepago,presencial,84272.5,0,Femenino,Menor a 25,Divorciado/a,Profesional,Recomienda,250+,4,2.25212369526531
385,Postpago cuenta control,online,44855.5555555556,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,3,2.2526037901185
742,Postpago cuenta control,presencial,59020,1-2,Masculino,Menor a 25,Soltero/a,Posgrado,No recomienda,250+,2,2.25324196449813
864,Empresarial Ejecutivo,online,340105,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,3,2.25572068327687
1819,Empresarial Ejecutivo,online,169945,1-2,Masculino,Menor a 25,Casado/a,Posgrado,Neutro,159 - 249,4,2.25627772219548
1252,Empresarial Ejecutivo,online,218200,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,1,2.25628940491497
1698,Empresarial Ejecutivo,presencial,80940,1-2,Femenino,Entre  26 y 45,Soltero/a,Posgrado,No recomienda,<= 71,1,2.25834592094339
1889,Empresarial Ejecutivo,presencial,176880,0,Femenino,Menor a 25,Soltero/a,Profesional,Recomienda,<= 71,1,2.25874886252968
1117,Postpago cuenta control,presencial,290800,1-2,Masculino,Menor a 25,Casado/a,Profesional,Neutro,72 - 158,1,2.25892765390879
1003,Postpago cuenta control,presencial,85063.6363636364,3-4,Masculino,Mayor a 45,Divorciado/a,Posgrado,Recomienda,159 - 249,3,2.25989666989379
720,Empresarial Ejecutivo,presencial,175810,0,Femenino,Menor a 25,Soltero/a,Profesional,Recomienda,159 - 249,4,2.26029670415118
997,Empresarial Ejecutivo,presencial,154327.169811321,1-2,Masculino,Mayor a 45,Divorciado/a,Bachillerato o inferior,Recomienda,72 - 158,4,2.26058087160307
676,Empresarial Ejecutivo,presencial,137890,0,Femenino,Entre  26 y 45,Soltero/a,Profesional,Recomienda,159 - 249,4,2.26082411123436
510,Empresarial Ejecutivo,presencial,151258.235294118,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,2.26230811139264
1175,Prepago,presencial,77033.3333333333,3-4,Femenino,Entre  26 y 45,Casado/a,Profesional,Recomienda,72 - 158,3,2.26272769017668
1781,Empresarial Ejecutivo,online,105400,3-4,Masculino,Entre  26 y 45,Casado/a,Posgrado,Recomienda,72 - 158,1,2.26421142028363
1072,Postpago cuenta control,online,244110,1-2,Femenino,Mayor a 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,1,2.26472157005438
1842,Empresarial Ejecutivo,online,908800,0,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,1,2.26640763865229
844,Empresarial Ejecutivo,presencial,96980,3-4,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Recomienda,72 - 158,3,2.26807503461903
1681,Postpago cuenta control,online,88705,1-2,Femenino,Menor a 25,Soltero/a,Posgrado,No recomienda,250+,4,2.26808463517129
29,Postpago cuenta control,presencial,176770,1-2,Femenino,Mayor a 45,Soltero/a,Tecnólogo,Recomienda,159 - 249,1,2.26940585266708
